SKU Code,CFA Code,Channel,Quantity,DATE,Secondary Sales Amount STC,Secondary Sales Amount Invoiced,Secondary Sales Amount Returned,Secondary Sales Quantity Invoiced,Secondary Sales Quantity Returned,SKU Combination
26,18,2,4,2018-06-01,1141312.2400000005,1141312.2400000005,-19438.66,16471.0,-271.0,938
26,18,2,4,2018-07-01,876739.4999999992,876739.4999999992,-27615.71,12577.0,-315.0,938
26,18,2,4,2018-08-01,551899.1500000004,551899.1500000004,-21423.37,9906.0,-298.0,938
26,18,2,4,2018-09-01,228614.7,228614.7,-8453.570000000003,5984.0,-132.0,938
26,18,2,4,2018-10-01,38583.429999999986,38583.429999999986,-3356.57,847.0,-66.0,938
26,18,2,4,2018-11-01,60785.26000000003,60785.26000000003,-1409.2,1260.0,-23.0,938
26,18,2,4,2018-12-01,55236.86,55236.86,-2343.6800000000007,1208.0,-37.0,938
26,18,2,4,2019-01-01,14921.000000000005,14921.000000000005,0.0,337.0,0.0,938
26,18,2,4,2019-02-01,5540.589999999998,7083.0,147.0,113.0,2.0,938
26,18,2,4,2019-03-01,80073.48999999998,99421.05,104.0,1988.0,1.0,938
26,18,2,4,2019-04-01,106508.27,131202.0,926.0,2513.0,22.0,938
26,18,2,4,2019-05-01,15181.259999999995,19731.0,1162.0,472.0,28.0,938
26,18,2,4,2019-06-01,5550.01,6926.0,0.0,162.0,0.0,938
26,18,2,4,2019-07-01,1504.4200000000005,2383.0,440.0,56.0,12.0,938
26,18,2,4,2019-08-01,-29.11000000000001,299.0,335.0,7.0,5.0,938
26,18,2,4,2019-09-01,888.99,1104.0,0.0,26.0,0.0,938
26,18,2,4,2019-10-01,-5112.46,-5009.88,128.0,0.0,3.0,938
26,18,2,4,2019-11-01,-13234.23,-13156.96,0.0,9.0,0.0,938
26,18,2,4,2019-12-01,-1830.88,-2215.36,0.0,0.0,0.0,938
26,19,1,4,2018-01-01,35223.37,35223.37,0.0,756.0,0.0,939
26,19,1,4,2018-02-01,16070.51,16070.51,-2429.0,450.0,0.0,939
26,19,1,4,2018-03-01,3954.03,3954.03,0.0,96.0,0.0,939
26,19,1,4,2018-04-01,11174.96,11174.96,-2165.0,322.0,0.0,939
26,19,1,4,2018-05-01,20602.68,20602.68,0.0,336.0,0.0,939
26,19,1,4,2018-06-01,40825.2,40825.2,0.0,961.0,0.0,939
26,19,1,4,2018-07-01,11178.2,11178.2,0.0,240.0,0.0,939
26,19,1,4,2018-10-01,-13514.0,-13514.0,-16351.0,0.0,-304.0,939
26,19,1,4,2018-11-01,14840.9,14840.9,0.0,320.0,0.0,939
26,19,1,4,2019-01-01,-14840.9,-14840.9,-18545.82,320.0,-320.0,939
26,19,1,4,2019-04-01,1230.92,1538.0,0.0,36.0,0.0,939
26,19,2,4,2018-01-01,146708.78000000006,146708.78000000006,-9130.87,3545.0,-162.0,940
26,19,2,4,2018-02-01,80816.45999999999,80816.45999999999,-2553.59,1925.0,-50.0,940
26,19,2,4,2018-03-01,85607.81999999996,85607.81999999996,0.0,1635.0,0.0,940
26,19,2,4,2018-04-01,336319.6000000001,336319.6000000001,-1690.89,4394.0,-30.0,940
26,19,2,4,2018-05-01,642891.5499999998,642891.5499999998,-103.64,8845.0,-1.0,940
26,19,2,4,2018-06-01,432362.65,432362.65,-42.73,6349.0,-1.0,940
26,19,2,4,2018-07-01,205833.48999999987,205833.48999999987,-3305.53,3089.0,-46.0,940
26,19,2,4,2018-08-01,346427.1199999997,346427.1199999997,-9207.01,4913.0,-121.0,940
26,19,2,4,2018-09-01,154221.77000000002,154221.77000000002,-17463.83,2839.0,-318.0,940
26,19,2,4,2018-10-01,125793.55,125793.55,0.0,2853.0,0.0,940
26,19,2,4,2018-11-01,14666.319999999998,14666.319999999998,0.0,207.0,0.0,940
26,19,2,4,2018-12-01,14031.69,14031.69,-829.12,180.0,-8.0,940
26,19,2,4,2019-01-01,22200.95,22200.95,-3179.02,305.0,-32.0,940
26,19,2,4,2019-02-01,19618.960000000006,24344.0,0.0,380.0,0.0,940
26,19,2,4,2019-03-01,1641.23,2153.0,126.0,51.0,3.0,940
26,19,2,4,2019-04-01,2385.03,2897.0,0.0,42.0,0.0,940
26,19,2,4,2019-05-01,2018.35,2467.0,0.0,27.0,0.0,940
26,19,2,4,2019-06-01,117.12,147.0,0.0,2.0,0.0,940
26,19,2,4,2019-07-01,4254.54,5210.0,0.0,54.0,0.0,940
26,19,2,4,2019-08-01,0.0,0.0,0.0,0.0,0.0,940
26,19,2,4,2019-09-01,239.33,301.0,0.0,7.0,0.0,940
26,19,2,4,2019-10-01,580.54,725.0,0.0,7.0,0.0,940
26,20,0,4,2018-01-01,42269.0,42269.0,0.0,912.0,0.0,941
26,20,0,4,2018-02-01,7322.0,7322.0,-11544.0,1344.0,0.0,941
26,20,0,4,2018-03-01,14755.0,14755.0,0.0,432.0,0.0,941
26,20,0,4,2018-04-01,5991.0,5991.0,0.0,112.0,0.0,941
26,20,0,4,2018-05-01,2293.0,2293.0,0.0,48.0,0.0,941
26,20,0,4,2018-06-01,18342.0,18342.0,0.0,384.0,0.0,941
26,20,0,4,2018-07-01,9171.0,9171.0,0.0,192.0,0.0,941
26,20,0,4,2018-08-01,22929.0,22929.0,0.0,480.0,0.0,941
26,20,0,4,2018-09-01,0.0,0.0,0.0,0.0,0.0,941
26,20,0,4,2018-11-01,6878.0,6878.0,0.0,144.0,0.0,941
26,20,0,4,2018-12-01,-6878.0,-6878.0,-8323.0,0.0,-144.0,941
26,20,0,4,2019-01-01,6878.0,6878.0,0.0,144.0,0.0,941
26,20,0,4,2019-02-01,-4585.53,-4585.53,0.0,0.0,0.0,941
26,20,1,4,2018-01-01,73209.18000000001,73209.18000000001,0.0,1765.0,0.0,942
26,20,1,4,2018-02-01,96500.02000000002,96500.02000000002,-338.18,2285.0,-6.0,942
26,20,1,4,2018-03-01,74349.75,74349.75,-984.51,1651.0,-19.0,942
26,20,1,4,2018-04-01,42358.750000000015,42358.750000000015,0.0,690.0,0.0,942
26,20,1,4,2018-05-01,95759.01999999996,95759.01999999996,0.0,1950.0,0.0,942
26,20,1,4,2018-06-01,86164.80999999997,86164.80999999997,-103.63,1720.0,-1.0,942
26,20,1,4,2018-07-01,53522.2,53522.2,0.0,1053.0,0.0,942
26,20,1,4,2018-08-01,16290.070000000003,16290.070000000003,0.0,408.0,0.0,942
26,20,1,4,2018-09-01,2940.53,2940.53,0.0,86.0,0.0,942
26,20,1,4,2018-10-01,26687.42,26687.42,0.0,484.0,0.0,942
26,20,1,4,2018-11-01,-13046.95,-13046.95,-49895.14,683.0,-801.0,942
26,20,1,4,2018-12-01,820.6100000000001,820.6100000000001,0.0,24.0,0.0,942
26,20,1,4,2019-01-01,683.84,683.84,0.0,20.0,0.0,942
26,20,1,4,2019-03-01,729.5,897.0,0.0,21.0,0.0,942
26,20,1,4,2019-04-01,416.86,513.0,0.0,12.0,0.0,942
26,20,1,4,2019-05-01,312.64,385.0,0.0,9.0,0.0,942
26,20,1,4,2019-06-01,2292.71,2820.0,0.0,66.0,0.0,942
26,20,1,4,2019-10-01,-319.35,-319.35,0.0,0.0,0.0,942
26,20,2,4,2018-01-01,271983.5700000001,271983.5700000001,-4033.26,6224.0,-72.0,943
26,20,2,4,2018-02-01,298412.05000000016,298412.05000000016,-5163.980000000001,7232.0,-86.0,943
26,20,2,4,2018-03-01,170414.69000000006,170414.69000000006,-2890.82,3515.0,-52.0,943
26,20,2,4,2018-04-01,435962.69000000006,435962.69000000006,-11312.85,5905.0,-142.0,943
26,20,2,4,2018-05-01,688517.44,688517.44,-18055.37,10819.0,-219.0,943
26,20,2,4,2018-06-01,756993.3400000004,756993.3400000004,-23092.35,9859.0,-244.0,943
26,20,2,4,2018-07-01,339868.70999999985,339868.70999999985,-16144.179999999997,4233.0,-156.0,943
26,20,2,4,2018-08-01,164273.56999999992,164273.56999999992,-15081.79,2201.0,-107.0,943
26,20,2,4,2018-09-01,60165.66,60165.66,-505.28,830.0,-6.0,943
26,20,2,4,2018-10-01,27927.77000000002,27927.77000000002,0.0,375.0,0.0,943
26,20,2,4,2018-11-01,33376.58,33376.58,-3253.07,598.0,-43.0,943
26,20,2,4,2018-12-01,-140.79000000000005,-140.79000000000005,-280.0,2.0,-2.0,943
26,20,2,4,2019-01-01,20150.81,20150.81,-1904.56,577.0,-31.0,943
26,20,2,4,2019-02-01,3846.610000000001,6154.0,1347.0,63.0,13.0,943
26,20,2,4,2019-03-01,2734.620000000001,3897.49,0.0,59.0,0.0,943
26,20,2,4,2019-04-01,4875.6799999999985,6088.0,0.0,63.0,0.0,943
26,20,2,4,2019-05-01,-32.44,10.120000000000003,0.0,4.0,0.0,943
26,20,2,4,2019-06-01,60.460000000000036,913.0,0.0,72.0,0.0,943
26,20,2,4,2019-07-01,0.0,0.0,0.0,0.0,0.0,943
26,20,2,4,2019-08-01,-772.6,-772.6,0.0,0.0,0.0,943
26,20,2,4,2019-10-01,-15877.33,-15554.2,0.0,24.0,0.0,943
26,20,2,4,2019-11-01,-2238.96,-2238.96,0.0,0.0,0.0,943
26,20,2,4,2019-12-01,-2629.6500000000005,-3182.13,0.0,1.0,0.0,943
26,21,0,4,2018-07-01,15155.0,15155.0,0.0,336.0,0.0,944
26,21,0,4,2018-08-01,2178.0,2178.0,0.0,48.0,0.0,944
26,21,0,4,2018-10-01,4586.0,4586.0,0.0,96.0,0.0,944
26,21,0,4,2018-11-01,9171.0,9171.0,0.0,192.0,0.0,944
26,21,0,4,2018-12-01,6879.0,6879.0,0.0,144.0,0.0,944
26,21,0,4,2019-01-01,6879.0,6879.0,0.0,144.0,0.0,944
26,21,0,4,2019-02-01,0.0,0.0,0.0,48.0,0.0,944
26,21,0,4,2019-03-01,4585.52,4585.52,0.0,192.0,0.0,944
26,21,0,4,2019-04-01,-2292.76,-2292.76,0.0,96.0,0.0,944
26,21,1,4,2018-01-01,30586.45,30586.45,0.0,681.0,0.0,945
26,21,1,4,2018-02-01,17989.460000000006,17989.460000000006,0.0,396.0,0.0,945
26,21,1,4,2018-03-01,47157.19,47157.19,0.0,1065.0,0.0,945
26,21,1,4,2018-04-01,96553.2,96553.2,0.0,2142.0,0.0,945
26,21,1,4,2018-05-01,65399.15,65399.15,0.0,1075.0,0.0,945
26,21,1,4,2018-06-01,82431.05000000003,82431.05000000003,0.0,1205.0,0.0,945
26,21,1,4,2018-07-01,41592.91,41592.91,0.0,636.0,0.0,945
26,21,1,4,2018-08-01,19341.910000000003,19341.910000000003,0.0,421.0,0.0,945
26,21,1,4,2018-09-01,17078.69,17078.69,-42.73,333.0,-1.0,945
26,21,1,4,2018-10-01,32505.250000000004,32505.250000000004,-4974.69,607.0,-48.0,945
26,21,1,4,2018-11-01,23103.77,23103.77,-1352.56,426.0,-24.0,945
26,21,1,4,2018-12-01,25513.26,25513.26,0.0,550.0,0.0,945
26,21,1,4,2019-01-01,33485.88,33485.88,-8902.06,755.0,-100.0,945
26,21,1,4,2019-02-01,11376.59,14217.0,0.0,264.0,0.0,945
26,21,1,4,2019-03-01,73196.26999999999,93835.0,2367.0,1244.0,42.0,945
26,21,1,4,2019-04-01,6078.950000000002,7595.0,0.0,118.0,0.0,945
26,21,1,4,2019-05-01,7551.41,9433.0,0.0,154.0,0.0,945
26,21,1,4,2019-06-01,4590.44,5681.0,56.0,70.0,1.0,945
26,21,1,4,2019-07-01,3077.1,3846.0,0.0,90.0,0.0,945
26,21,1,4,2019-08-01,1435.9799999999998,1795.0,0.0,42.0,0.0,945
26,21,1,4,2019-09-01,6961.839999999998,8700.0,0.0,158.0,0.0,945
26,21,1,4,2019-10-01,5108.8600000000015,6385.0,0.0,148.0,0.0,945
26,21,1,4,2019-11-01,-292.4600000000001,730.7400000000004,0.0,120.0,0.0,945
26,21,1,4,2019-12-01,2051.4,2563.0,0.0,60.0,0.0,945
26,21,2,4,2018-01-01,96207.98000000004,96207.98000000004,-619.99,2226.0,-11.0,946
26,21,2,4,2018-02-01,98617.99999999996,98617.99999999996,-1261.31,2247.0,-7.0,946
26,21,2,4,2018-03-01,125691.18,125691.18,-15052.15,2216.0,-177.0,946
26,21,2,4,2018-04-01,268608.97,268608.97,-4463.99,3675.0,-15.0,946
26,21,2,4,2018-05-01,188721.51,188721.51,-1161.44,2655.0,-15.0,946
26,21,2,4,2018-06-01,186223.66,186223.66,-1879.86,2810.0,-31.0,946
26,21,2,4,2018-07-01,145873.95,145873.95,-829.12,1950.0,-8.0,946
26,21,2,4,2018-08-01,151836.41,151836.41,-520.45,2154.0,-9.0,946
26,21,2,4,2018-09-01,120305.52999999998,120305.52999999998,-1354.5400000000004,1805.0,-13.0,946
26,21,2,4,2018-10-01,133412.13999999998,133412.13999999998,-207.28,1918.0,-2.0,946
26,21,2,4,2018-11-01,103854.85000000002,103854.85000000002,-2089.27,1605.0,-22.0,946
26,21,2,4,2018-12-01,118551.54,118551.54,-794.76,2118.0,-8.0,946
26,21,2,4,2019-01-01,97021.11,97021.11,-1036.4,1544.0,-10.0,946
26,21,2,4,2019-02-01,93469.96000000002,116425.87,604.0,1503.0,8.0,946
26,21,2,4,2019-03-01,69264.62,91561.46,2872.0,1377.0,62.0,946
26,21,2,4,2019-04-01,91972.83,113551.0,0.0,1634.0,0.0,946
26,21,2,4,2019-05-01,95159.02,117328.0,104.0,1663.0,1.0,946
26,21,2,4,2019-06-01,76706.74,94628.0,0.0,1284.0,0.0,946
26,21,2,4,2019-07-01,70648.64,88269.0,764.0,1139.0,8.0,946
26,21,2,4,2019-08-01,54370.43,68558.0,1077.0,871.0,21.0,946
26,21,2,4,2019-09-01,42027.59000000001,53113.0,840.0,622.0,16.0,946
26,21,2,4,2019-10-01,23241.130000000005,30007.34,537.0,643.0,11.0,946
26,21,2,4,2019-11-01,17548.039999999994,22393.550000000007,108.0,504.0,2.0,946
26,21,2,4,2019-12-01,11917.829999999998,14940.0,146.0,326.0,2.0,946
27,0,0,9,2019-03-01,185599.1,185599.1,0.0,1992.0,0.0,947
27,0,0,9,2019-04-01,39995.89,39995.89,0.0,504.0,0.0,947
27,0,0,9,2019-06-01,9522.83,9522.83,0.0,120.0,0.0,947
27,0,0,9,2019-07-01,31850.92,31850.92,0.0,420.0,0.0,947
27,0,0,9,2019-08-01,33968.99,33968.99,0.0,456.0,0.0,947
27,0,0,9,2019-09-01,23244.08,23244.08,0.0,312.0,0.0,947
27,0,0,9,2019-10-01,114306.82,114306.82,0.0,1548.0,0.0,947
27,0,0,9,2019-11-01,16835.9,16835.9,0.0,228.0,0.0,947
27,0,0,9,2019-12-01,93323.74,112921.73,0.0,1176.0,0.0,947
27,0,1,9,2018-01-01,808976.17,808976.17,0.0,7417.0,0.0,948
27,0,1,9,2018-02-01,364756.02,364756.02,0.0,4371.0,0.0,948
27,0,1,9,2018-03-01,269980.45,269980.45,0.0,2332.0,0.0,948
27,0,1,9,2018-04-01,632068.5800000001,632068.5800000001,0.0,6332.0,0.0,948
27,0,1,9,2018-05-01,496663.0,496663.0,0.0,6228.0,0.0,948
27,0,1,9,2018-06-01,556829.41,556829.41,0.0,6356.0,0.0,948
27,0,1,9,2018-07-01,409747.1,409747.1,0.0,5475.0,0.0,948
27,0,1,9,2018-08-01,423214.02,423214.02,-35505.0,5916.0,-396.0,948
27,0,1,9,2018-09-01,575103.49,575103.49,0.0,5736.0,0.0,948
27,0,1,9,2018-10-01,400565.67,400565.67,0.0,4548.0,0.0,948
27,0,1,9,2018-11-01,321581.93,321581.93,0.0,3903.0,0.0,948
27,0,1,9,2018-12-01,518511.38,518511.38,0.0,6293.0,0.0,948
27,0,1,9,2019-01-01,246228.69,246228.69,0.0,2977.0,0.0,948
27,0,1,9,2019-02-01,394937.14,411717.36,0.0,4256.0,0.0,948
27,0,1,9,2019-03-01,374720.96,378393.66,0.0,4206.0,0.0,948
27,0,1,9,2019-04-01,385284.81,406289.36,0.0,4146.0,0.0,948
27,0,1,9,2019-05-01,628910.8600000001,658354.02,0.0,7560.0,0.0,948
27,0,1,9,2019-06-01,478509.9700000001,508666.44000000006,0.0,5904.0,0.0,948
27,0,1,9,2019-07-01,902723.03,938426.26,0.0,7138.0,0.0,948
27,0,1,9,2019-08-01,425311.82,425311.82,0.0,3798.0,0.0,948
27,0,1,9,2019-09-01,236230.67,236230.67,0.0,1626.0,0.0,948
27,0,1,9,2019-10-01,329935.89,329935.89,0.0,2274.0,0.0,948
27,0,1,9,2019-11-01,454267.24,454267.24,0.0,3042.0,0.0,948
27,0,1,9,2019-12-01,370318.16,448084.97,0.0,2514.0,0.0,948
27,0,2,9,2018-01-01,24254.04,24254.04,0.0,294.0,0.0,949
27,0,2,9,2018-02-01,184868.9,184868.9,0.0,1919.0,0.0,949
27,0,2,9,2018-03-01,8596.970000000001,8596.970000000001,0.0,121.0,0.0,949
27,0,2,9,2018-04-01,81188.06,81188.06,0.0,1007.0,0.0,949
27,0,2,9,2018-05-01,232391.6,232391.6,0.0,2387.0,0.0,949
27,0,2,9,2018-06-01,247121.4,247121.4,0.0,2750.0,0.0,949
27,0,2,9,2018-07-01,202150.79,202150.79,0.0,2343.0,0.0,949
27,0,2,9,2018-08-01,0.0,0.0,0.0,0.0,0.0,949
27,0,2,9,2018-09-01,136027.32,136027.32,-248.45,1637.0,-2.0,949
27,0,2,9,2018-10-01,168297.16,168297.16,0.0,2127.0,0.0,949
27,0,2,9,2018-11-01,496753.8999999999,496753.8999999999,0.0,5670.0,0.0,949
27,0,2,9,2018-12-01,531983.59,531983.59,-2280.04,2069.0,-578.0,949
27,0,2,9,2019-01-01,369471.84,369471.84,-570.01,3829.0,-3.0,949
27,0,2,9,2019-02-01,339341.90999999986,360594.59,0.0,3986.0,0.0,949
27,0,2,9,2019-03-01,222527.16,238249.85,0.0,2752.0,0.0,949
27,0,2,9,2019-04-01,34595.789999999986,40947.0,0.0,336.0,0.0,949
27,0,2,9,2019-05-01,555025.06,560350.4099999999,0.0,9281.0,0.0,949
27,0,2,9,2019-06-01,506968.4900000001,517764.13,0.0,7516.0,0.0,949
27,0,2,9,2019-07-01,909749.9100000005,986720.48,0.0,7927.0,0.0,949
27,0,2,9,2019-08-01,679604.8999999999,818764.33,11908.0,5261.0,74.0,949
27,0,2,9,2019-09-01,817824.4700000002,924923.55,6257.0,6427.0,36.0,949
27,0,2,9,2019-10-01,620701.73,710645.66,3742.0,8279.0,19.0,949
27,0,2,9,2019-11-01,444099.06999999995,513596.8,2701.0,6167.0,23.0,949
27,0,2,9,2019-12-01,338685.8100000001,418549.65,0.0,4675.0,0.0,949
27,1,0,9,2019-01-01,15176.44,15176.44,0.0,192.0,0.0,950
27,1,0,9,2019-03-01,18970.55,23780.0,0.0,240.0,0.0,950
27,1,1,9,2018-01-01,150152.06,150152.06,-2001.81,1342.0,-18.0,951
27,1,1,9,2018-02-01,61686.45,61686.45,0.0,737.0,0.0,951
27,1,1,9,2018-03-01,48044.49000000001,48044.49000000001,-10009.08,539.0,-90.0,951
27,1,1,9,2018-04-01,146819.40000000002,146819.40000000002,0.0,1175.0,0.0,951
27,1,1,9,2018-05-01,99739.57,99739.57,0.0,820.0,0.0,951
27,1,1,9,2018-06-01,142198.36999999994,142198.36999999994,-1843.62,1169.0,-12.0,951
27,1,1,9,2018-07-01,165826.28,165826.28,0.0,1684.0,0.0,951
27,1,1,9,2018-08-01,105680.95999999998,105680.95999999998,-5113.8899999999985,1126.0,-43.0,951
27,1,1,9,2018-09-01,66178.02,66178.02,0.0,673.0,0.0,951
27,1,1,9,2018-10-01,59369.22,59369.22,0.0,695.0,0.0,951
27,1,1,9,2018-11-01,161320.54,161320.54,0.0,1972.0,0.0,951
27,1,1,9,2018-12-01,161822.33,161822.33,-21996.79,1693.0,-222.0,951
27,1,1,9,2019-01-01,76831.25,76831.25,-35398.07,1454.0,-350.0,951
27,1,1,9,2019-02-01,103815.51,129218.0,0.0,1230.0,0.0,951
27,1,1,9,2019-03-01,152106.50999999998,198221.0,9098.0,1686.0,72.0,951
27,1,1,9,2019-04-01,170461.98999999993,212217.0,0.0,1854.0,0.0,951
27,1,1,9,2019-05-01,102377.13,146944.0,19911.0,1416.0,192.0,951
27,1,1,9,2019-06-01,156720.59,195560.0,690.0,1982.0,7.0,951
27,1,1,9,2019-07-01,101882.16,142603.0,16680.0,1122.0,132.0,951
27,1,1,9,2019-08-01,353344.6999999999,437624.0,297.0,3003.0,3.0,951
27,1,1,9,2019-09-01,255644.1999999999,348016.0,39754.0,2670.0,259.0,951
27,1,1,9,2019-10-01,189100.33999999988,256517.0,22972.0,1830.0,126.0,951
27,1,1,9,2019-11-01,279126.58000000013,350960.0,6630.0,2616.0,38.0,951
27,1,1,9,2019-12-01,355886.87999999995,456465.0,22231.0,3456.0,120.0,951
27,1,2,9,2018-01-01,14086.38,14086.38,0.0,116.0,0.0,952
27,1,2,9,2018-02-01,7016.6399999999985,7016.6399999999985,-921.81,91.0,-6.0,952
27,1,2,9,2018-03-01,15954.49,15954.49,0.0,129.0,0.0,952
27,1,2,9,2018-04-01,35862.48,35862.48,0.0,277.0,0.0,952
27,1,2,9,2018-05-01,20781.62,20781.62,0.0,174.0,0.0,952
27,1,2,9,2018-06-01,10258.69,10258.69,0.0,86.0,0.0,952
27,1,2,9,2018-07-01,4531.31,4531.31,0.0,37.0,0.0,952
27,1,2,9,2018-08-01,49549.76,49549.76,0.0,490.0,0.0,952
27,1,2,9,2018-09-01,191242.13,191242.13,-1390.02,1892.0,-11.0,952
27,1,2,9,2018-10-01,107803.88,107803.88,-6402.730000000001,1109.0,-51.0,952
27,1,2,9,2018-11-01,84367.66,84367.66,0.0,764.0,0.0,952
27,1,2,9,2018-12-01,65398.94999999997,65398.94999999997,-4361.0,615.0,-36.0,952
27,1,2,9,2019-01-01,24230.0,24230.0,0.0,222.0,0.0,952
27,1,2,9,2019-02-01,65386.02,76872.0,0.0,652.0,0.0,952
27,1,2,9,2019-03-01,36979.92,49465.0,3028.0,394.0,24.0,952
27,1,2,9,2019-04-01,22946.41,27835.47,116.0,242.0,1.0,952
27,1,2,9,2019-05-01,37339.48999999998,48561.0,1011.0,433.0,8.0,952
27,1,2,9,2019-06-01,23869.07,30557.0,758.0,304.0,6.0,952
27,1,2,9,2019-07-01,70692.70999999999,88648.0,1080.0,600.0,6.0,952
27,1,2,9,2019-08-01,223425.70000000004,278914.0,1057.0,1600.0,6.0,952
27,1,2,9,2019-09-01,210108.04,251784.0,0.0,1494.0,0.0,952
27,1,2,9,2019-10-01,284062.13,356002.0,4716.0,2688.0,28.0,952
27,1,2,9,2019-11-01,180977.65,225531.0,1765.0,2047.0,18.0,952
27,1,2,9,2019-12-01,210176.25999999995,261131.86,0.0,2243.0,0.0,952
27,2,0,9,2019-01-01,135907.68,135907.68,0.0,1344.0,0.0,953
27,2,0,9,2019-03-01,42835.27,42835.27,0.0,444.0,0.0,953
27,2,0,9,2019-04-01,39043.61,39043.61,0.0,492.0,0.0,953
27,2,0,9,2019-05-01,72862.77,72862.77,0.0,720.0,0.0,953
27,2,0,9,2019-06-01,21352.12,21352.12,0.0,468.0,0.0,953
27,2,0,9,2019-07-01,23216.85,23216.85,0.0,312.0,0.0,953
27,2,0,9,2019-08-01,16073.21,16073.21,0.0,216.0,0.0,953
27,2,0,9,2019-09-01,4757.82,4757.82,0.0,60.0,0.0,953
27,2,0,9,2019-10-01,36330.07,36330.07,0.0,540.0,0.0,953
27,2,0,9,2019-11-01,54938.17,54938.17,0.0,744.0,0.0,953
27,2,0,9,2019-12-01,51423.32,62222.21000000001,0.0,648.0,0.0,953
27,2,1,9,2018-01-01,31283.76,31283.76,0.0,298.0,0.0,954
27,2,1,9,2018-02-01,9621.19,9621.19,0.0,129.0,0.0,954
27,2,1,9,2018-03-01,66665.73000000001,66665.73000000001,0.0,733.0,0.0,954
27,2,1,9,2018-04-01,64668.05,64668.05,0.0,880.0,0.0,954
27,2,1,9,2018-05-01,109125.25,109125.25,0.0,1202.0,0.0,954
27,2,1,9,2018-06-01,86269.59,86269.59,0.0,1085.0,0.0,954
27,2,1,9,2018-07-01,189528.64,189528.64,0.0,2530.0,0.0,954
27,2,1,9,2018-08-01,129668.50999999998,129668.50999999998,0.0,1316.0,0.0,954
27,2,1,9,2018-09-01,206025.11,206025.11,0.0,2196.0,0.0,954
27,2,1,9,2018-10-01,193455.81,193455.81,0.0,2182.0,0.0,954
27,2,1,9,2018-11-01,113048.93,113048.93,-1867.0,1390.0,-12.0,954
27,2,1,9,2018-12-01,303201.37,303201.37,0.0,3513.0,0.0,954
27,2,1,9,2019-01-01,300571.19,300571.19,0.0,3604.0,0.0,954
27,2,1,9,2019-02-01,185783.8,211930.08,0.0,2156.0,0.0,954
27,2,1,9,2019-03-01,230343.84,253772.06,0.0,2492.0,0.0,954
27,2,1,9,2019-04-01,227021.1,253469.15,1170.0,2611.0,12.0,954
27,2,1,9,2019-05-01,176068.98,211192.14,0.0,2203.0,0.0,954
27,2,1,9,2019-06-01,263976.65,299665.07,0.0,3395.0,0.0,954
27,2,1,9,2019-07-01,211156.59,253178.55,0.0,2463.0,0.0,954
27,2,1,9,2019-08-01,531752.22,586453.5800000001,0.0,3674.0,0.0,954
27,2,1,9,2019-09-01,443328.2,524033.52,0.0,2978.0,0.0,954
27,2,1,9,2019-10-01,582915.39,714534.51,0.0,3885.0,0.0,954
27,2,1,9,2019-11-01,303775.04,336974.22,0.0,1905.0,0.0,954
27,2,1,9,2019-12-01,246692.69,301099.86,0.0,1670.0,0.0,954
27,2,2,9,2018-01-01,171812.17,171812.17,0.0,1598.0,0.0,955
27,2,2,9,2018-02-01,122168.89999999998,122168.89999999998,0.0,893.0,0.0,955
27,2,2,9,2018-03-01,38150.790000000015,38150.790000000015,-1405.0,331.0,0.0,955
27,2,2,9,2018-04-01,60753.85,60753.85,-10799.83,849.0,-120.0,955
27,2,2,9,2018-05-01,93535.37,93535.37,-153.64,1229.0,-1.0,955
27,2,2,9,2018-06-01,113173.92,113173.92,-919.0,1032.0,-6.0,955
27,2,2,9,2018-07-01,23280.71,23280.71,-6479.9,383.0,-72.0,955
27,2,2,9,2018-08-01,100588.52999999996,100588.52999999996,-2506.32,1061.0,-28.0,955
27,2,2,9,2018-09-01,81620.93000000004,81620.93000000004,0.0,804.0,0.0,955
27,2,2,9,2018-10-01,163850.58000000002,163850.58000000002,0.0,1697.0,0.0,955
27,2,2,9,2018-11-01,199269.5699999999,199269.5699999999,-375.35,1973.0,-3.0,955
27,2,2,9,2018-12-01,107674.17,107674.17,-514.0,1069.0,-5.0,955
27,2,2,9,2019-01-01,62576.42,62576.42,-379.1,632.0,-3.0,955
27,2,2,9,2019-02-01,250236.5900000001,291439.0,1408.0,2529.0,12.0,955
27,2,2,9,2019-03-01,60171.13,75132.0,0.0,603.0,0.0,955
27,2,2,9,2019-04-01,106782.53,125426.0,379.0,1083.0,3.0,955
27,2,2,9,2019-05-01,67630.88000000003,85565.78,0.0,730.0,0.0,955
27,2,2,9,2019-06-01,125669.77000000002,157146.0,876.0,1506.0,9.0,955
27,2,2,9,2019-07-01,621210.2700000001,763406.0,595.0,4683.0,6.0,955
27,2,2,9,2019-08-01,344168.6000000003,429202.0,4651.0,2448.0,27.0,955
27,2,2,9,2019-09-01,420045.98,541097.0,8199.0,3000.0,46.0,955
27,2,2,9,2019-10-01,267139.98000000004,352008.0,5379.0,1945.0,29.0,955
27,2,2,9,2019-11-01,225588.20000000004,281527.0,495.0,2452.0,5.0,955
27,2,2,9,2019-12-01,240122.17,297049.0,0.0,2832.0,0.0,955
27,3,1,9,2018-01-01,20163.22,20163.22,0.0,164.0,0.0,956
27,3,1,9,2018-02-01,20054.85,20054.85,0.0,213.0,0.0,956
